water2	water2	water2	
Force	Distance	Time	
g	mm	sec	

0.0568266	4.296	29.41	
0.0715594	4.294	29.415	
0.0947109	4.291	29.42	
0.0799781	4.289	29.425	
0.0905016	4.286	29.43	
0.1347	4.284	29.435	
0.145223	4.281	29.44	
0.1347	4.279	29.445	
0.115758	4.276	29.45	
0.119967	4.274	29.455	
0.105234	4.271	29.46	
0.0610359	4.269	29.465	
0.0357797	4.266	29.47	
0.0420938	4.264	29.475	
0.0420938	4.261	29.48	
0.0694547	4.259	29.485	
0.0652453	4.256	29.49	
0.0883969	4.254	29.495	
0.0820828	4.251	29.5	
0.0989203	4.249	29.505	
0.0947109	4.246	29.51	
0.10313	4.244	29.515	
0.101025	4.241	29.52	
0.0968156	4.239	29.525	
0.109444	4.236	29.53	
0.128386	4.234	29.535	
0.141014	4.231	29.54	
0.111548	4.229	29.545	
0.10313	4.226	29.55	
0.107339	4.224	29.555	
0.0883969	4.221	29.56	
0.0526172	4.219	29.565	
0.0652453	4.216	29.57	
0.0441984	4.214	29.575	
0.0505125	4.211	29.58	
0.0589313	4.209	29.585	
0.0799781	4.206	29.59	
0.109444	4.204	29.595	
0.101025	4.201	29.6	
0.115758	4.199	29.605	
0.1347	4.196	29.61	
0.115758	4.194	29.615	
0.101025	4.191	29.62	
0.0799781	4.189	29.625	
0.0841875	4.186	29.63	
0.0926063	4.184	29.635	
0.0799781	4.181	29.64	
0.101025	4.179	29.645	
0.1347	4.176	29.65	
0.130491	4.174	29.655	
0.126281	4.171	29.66	
0.115758	4.169	29.665	
0.107339	4.166	29.67	
0.107339	4.164	29.675	
0.0757688	4.161	29.68	
0.0589313	4.159	29.685	
0.0526172	4.156	29.69	
0.0463031	4.154	29.695	
0.0568266	4.151	29.7	
0.0631406	4.149	29.705	
0.0547219	4.146	29.71	
0.0736641	4.144	29.715	
0.0989203	4.141	29.72	
0.107339	4.139	29.725	
0.149433	4.136	29.73	
0.138909	4.134	29.735	
0.159956	4.131	29.74	
0.16627	4.129	29.745	
0.151538	4.126	29.75	
0.113653	4.124	29.755	
0.0926063	4.121	29.76	
0.0968156	4.119	29.765	
0.0715594	4.116	29.77	
0.0294656	4.114	29.775	
0.0547219	4.111	29.78	
0.0652453	4.109	29.785	
0.0652453	4.106	29.79	
0.0589313	4.104	29.795	
0.0947109	4.101	29.8	
0.109444	4.099	29.805	
0.115758	4.096	29.81	
0.122072	4.094	29.815	
0.143119	4.091	29.82	
0.113653	4.089	29.825	
0.0694547	4.086	29.83	
0.0736641	4.084	29.835	
0.06735	4.081	29.84	
0.0694547	4.079	29.845	
0.0505125	4.076	29.85	
0.0441984	4.074	29.855	
0.0968156	4.071	29.86	
0.0947109	4.069	29.865	
0.0862922	4.066	29.87	
0.111548	4.064	29.875	
0.130491	4.061	29.88	
0.145223	4.059	29.885	
0.105234	4.056	29.89	
0.109444	4.054	29.895	
0.111548	4.051	29.9	
0.0947109	4.049	29.905	
0.0736641	4.046	29.91	
0.0757688	4.044	29.915	
0.0652453	4.041	29.92	
0.06735	4.039	29.925	
0.033675	4.036	29.93	
0.0631406	4.034	29.935	
0.117863	4.031	29.94	
0.109444	4.029	29.945	
0.0883969	4.026	29.95	
0.136805	4.024	29.955	
0.157852	4.021	29.96	
0.145223	4.019	29.965	
0.115758	4.016	29.97	
0.101025	4.014	29.975	
0.0841875	4.011	29.98	
0.0610359	4.009	29.985	
0.0273609	4.006	29.99	
0.0357797	4.004	29.995	
0.0231516	4.001	30	
0.0315703	3.999	30.005	
0.0652453	3.996	30.01	
0.0862922	3.994	30.015	
0.10313	3.991	30.02	
0.0947109	3.989	30.025	
0.117863	3.986	30.03	
0.151538	3.984	30.035	
0.136805	3.981	30.04	
0.122072	3.979	30.045	
0.124177	3.976	30.05	
0.101025	3.974	30.055	
0.0778734	3.971	30.06	
0.0210469	3.969	30.065	
0.00631406	3.966	30.07	
0.0568266	3.964	30.075	
0.0441984	3.961	30.08	
0.0694547	3.959	30.085	
0.0947109	3.956	30.09	
0.10313	3.954	30.095	
0.109444	3.951	30.1	
0.0989203	3.949	30.105	
0.109444	3.946	30.11	
0.128386	3.944	30.115	
0.119967	3.941	30.12	
0.130491	3.939	30.125	
0.130491	3.936	30.13	
0.124177	3.934	30.135	
0.117863	3.931	30.14	
0.0715594	3.929	30.145	
0.0652453	3.926	30.15	
0.0568266	3.924	30.155	
0.0484078	3.921	30.16	
0.0757688	3.919	30.165	
0.0778734	3.916	30.17	
0.0841875	3.914	30.175	
0.105234	3.911	30.18	
0.101025	3.909	30.185	
0.115758	3.906	30.19	
0.0820828	3.904	30.195	
0.0736641	3.901	30.2	
0.0926063	3.899	30.205	
0.107339	3.896	30.21	
0.10313	3.894	30.215	
0.128386	3.891	30.22	
0.122072	3.889	30.225	
0.132595	3.886	30.23	
0.122072	3.884	30.235	
0.113653	3.881	30.24	
0.124177	3.879	30.245	
0.119967	3.876	30.25	
0.0905016	3.874	30.255	
0.105234	3.871	30.26	
0.0905016	3.869	30.265	
0.0589313	3.866	30.27	
0.033675	3.864	30.275	
0.0315703	3.861	30.28	
0.0441984	3.859	30.285	
0.0526172	3.856	30.29	
0.0484078	3.854	30.295	
0.0947109	3.851	30.3	
0.111548	3.849	30.305	
0.130491	3.846	30.31	
0.119967	3.844	30.315	
0.132595	3.841	30.32	
0.136805	3.839	30.325	
0.113653	3.836	30.33	
0.115758	3.834	30.335	
0.109444	3.831	30.34	
0.0862922	3.829	30.345	
0.0820828	3.826	30.35	
0.0757688	3.824	30.355	
0.0652453	3.821	30.36	
0.0652453	3.819	30.365	
0.0736641	3.816	30.37	
0.0947109	3.814	30.375	
0.128386	3.811	30.38	
0.107339	3.809	30.385	
0.117863	3.806	30.39	
0.122072	3.804	30.395	
0.0968156	3.801	30.4	
0.0799781	3.799	30.405	
0.0610359	3.796	30.41	
0.0252563	3.794	30.415	
-0.00420938	3.791	30.42	
-0.0189422	3.789	30.425	
-0.0378844	3.786	30.43	
-0.0210469	3.784	30.435	
0.00210469	3.781	30.44	
0.0463031	3.779	30.445	
0.0799781	3.776	30.45	
0.105234	3.774	30.455	
0.153642	3.771	30.46	
0.16627	3.769	30.465	
0.119967	3.766	30.47	
0.145223	3.764	30.475	
0.178898	3.761	30.48	
0.174689	3.759	30.485	
0.122072	3.756	30.49	
0.0778734	3.754	30.495	
0.119967	3.751	30.5	
0.115758	3.749	30.505	
0.0315703	3.746	30.51	
0.0315703	3.744	30.515	
0.0778734	3.741	30.52	
0.0905016	3.739	30.525	
0.0505125	3.736	30.53	
0.0947109	3.734	30.535	
0.195736	3.731	30.54	
0.183108	3.729	30.545	
0.128386	3.726	30.55	
0.197841	3.724	30.555	
0.265191	3.721	30.56	
0.225202	3.719	30.565	
0.122072	3.716	30.57	
0.126281	3.714	30.575	
0.124177	3.711	30.58	
0	3.709	30.585	
-0.0905016	3.706	30.59	
-0.0357797	3.704	30.595	
-0.00841875	3.701	30.6	
-0.0420938	3.699	30.605	
-0.0168375	3.696	30.61	
0.0694547	3.694	30.615	
0.130491	3.691	30.62	
0.0757688	3.689	30.625	
0.0757688	3.686	30.63	
0.204155	3.684	30.635	
0.212573	3.681	30.64	
0.157852	3.679	30.645	
0.185213	3.676	30.65	
0.23362	3.674	30.655	
0.199945	3.671	30.66	
0.0778734	3.669	30.665	
0.0547219	3.666	30.67	
0.0820828	3.664	30.675	
0.0294656	3.661	30.68	
-0.0273609	3.659	30.685	
0.0210469	3.656	30.69	
0.0736641	3.654	30.695	
0.0399891	3.651	30.7	
0.0189422	3.649	30.705	
0.0547219	3.646	30.71	
0.122072	3.644	30.715	
0.0757688	3.641	30.72	
0.0589313	3.639	30.725	
0.122072	3.636	30.73	
0.132595	3.634	30.735	
0.0778734	3.631	30.74	
0.0631406	3.629	30.745	
0.113653	3.626	30.75	
0.136805	3.624	30.755	
0.0610359	3.621	30.76	
0.0862922	3.619	30.765	
0.128386	3.616	30.77	
0.122072	3.614	30.775	
0.06735	3.611	30.78	
0.0547219	3.609	30.785	
0.0820828	3.606	30.79	
0.0778734	3.604	30.795	
0.0231516	3.601	30.8	
0.06735	3.599	30.805	
0.107339	3.596	30.81	
0.0926063	3.594	30.815	
0.0947109	3.591	30.82	
0.132595	3.589	30.825	
0.17048	3.586	30.83	
0.1347	3.584	30.835	
0.10313	3.581	30.84	
0.138909	3.579	30.845	
0.147328	3.576	30.85	
0.0968156	3.574	30.855	
0.0694547	3.571	30.86	
0.0568266	3.569	30.865	
0.0420938	3.566	30.87	
0.0210469	3.564	30.875	
0	3.561	30.88	
0.033675	3.559	30.885	
0.0505125	3.556	30.89	
0.0652453	3.554	30.895	
0.105234	3.551	30.9	
0.132595	3.549	30.905	
0.159956	3.546	30.91	
0.151538	3.544	30.915	
0.172584	3.541	30.92	
0.176794	3.539	30.925	
0.153642	3.536	30.93	
0.138909	3.534	30.935	
0.113653	3.531	30.94	
0.0841875	3.529	30.945	
0.0420938	3.526	30.95	
0.00841875	3.524	30.955	
-0.0105234	3.521	30.96	
0.033675	3.519	30.965	
0.0315703	3.516	30.97	
0.0399891	3.514	30.975	
0.0883969	3.511	30.98	
0.113653	3.509	30.985	
0.117863	3.506	30.99	
0.132595	3.504	30.995	
0.113653	3.501	31	
0.132595	3.499	31.005	
0.136805	3.496	31.01	
0.105234	3.494	31.015	
0.113653	3.491	31.02	
0.105234	3.489	31.025	
0.0736641	3.486	31.03	
0.0547219	3.484	31.035	
0.0589313	3.481	31.04	
0.0820828	3.479	31.045	
0.0610359	3.476	31.05	
0.0526172	3.474	31.055	
0.0841875	3.471	31.06	
0.0926063	3.469	31.065	
0.0652453	3.466	31.07	
0.0652453	3.464	31.075	
0.0820828	3.461	31.08	
0.105234	3.459	31.085	
0.107339	3.456	31.09	
0.0905016	3.454	31.095	
0.117863	3.451	31.1	
0.117863	3.449	31.105	
0.0736641	3.446	31.11	
0.0694547	3.444	31.115	
0.0820828	3.441	31.12	
0.0862922	3.439	31.125	
0.0841875	3.436	31.13	
0.0883969	3.434	31.135	
0.143119	3.431	31.14	
0.105234	3.429	31.145	
0.0778734	3.426	31.15	
0.0757688	3.424	31.155	
0.0778734	3.421	31.16	
0.0526172	3.419	31.165	
0.0463031	3.416	31.17	
0.0589313	3.414	31.175	
0.105234	3.411	31.18	
0.0778734	3.409	31.185	
0.0484078	3.406	31.19	
0.0757688	3.404	31.195	
0.0778734	3.401	31.2	
0.0631406	3.399	31.205	
0.0610359	3.396	31.21	
0.06735	3.394	31.215	
0.105234	3.391	31.22	
0.0799781	3.389	31.225	
0.0631406	3.386	31.23	
0.0926063	3.384	31.235	
0.0841875	3.381	31.24	
0.0820828	3.379	31.245	
0.0568266	3.376	31.25	
0.0799781	3.374	31.255	
0.0989203	3.371	31.26	
0.0694547	3.369	31.265	
0.0778734	3.366	31.27	
0.0820828	3.364	31.275	
0.0926063	3.361	31.28	
0.0778734	3.359	31.285	
0.0778734	3.356	31.29	
0.0926063	3.354	31.295	
0.115758	3.351	31.3	
0.0883969	3.349	31.305	
0.0883969	3.346	31.31	
0.132595	3.344	31.315	
0.122072	3.341	31.32	
0.10313	3.339	31.325	
0.0820828	3.336	31.33	
0.0841875	3.334	31.335	
0.0778734	3.331	31.34	
0.033675	3.329	31.345	
0.0126281	3.326	31.35	
0.0441984	3.324	31.355	
0.0526172	3.321	31.36	
0.0568266	3.319	31.365	
0.0652453	3.316	31.37	
0.0778734	3.314	31.375	
0.107339	3.311	31.38	
0.0947109	3.309	31.385	
0.101025	3.306	31.39	
0.117863	3.304	31.395	
0.115758	3.301	31.4	
0.111548	3.299	31.405	
0.117863	3.296	31.41	
0.115758	3.294	31.415	
0.0968156	3.291	31.42	
0.0778734	3.289	31.425	
0.0610359	3.286	31.43	
0.0694547	3.284	31.435	
0.06735	3.281	31.44	
0.0652453	3.279	31.445	
0.0862922	3.276	31.45	
0.0862922	3.274	31.455	
0.101025	3.271	31.46	
0.0694547	3.269	31.465	
0.0484078	3.266	31.47	
0.0568266	3.264	31.475	
0.0357797	3.261	31.48	
0.0757688	3.259	31.485	
0.0883969	3.256	31.49	
0.0947109	3.254	31.495	
0.105234	3.251	31.5	
0.105234	3.249	31.505	
0.122072	3.246	31.51	
0.130491	3.244	31.515	
0.109444	3.241	31.52	
0.122072	3.239	31.525	
0.111548	3.236	31.53	
0.0778734	3.234	31.535	
0.0757688	3.231	31.54	
0.0568266	3.229	31.545	
0.0210469	3.226	31.55	
0.0189422	3.224	31.555	
0.0105234	3.221	31.56	
0.0378844	3.219	31.565	
0.0589313	3.216	31.57	
0.0315703	3.214	31.575	
0.0484078	3.211	31.58	
0.0694547	3.209	31.585	
0.0736641	3.206	31.59	
0.0736641	3.204	31.595	
0.0631406	3.201	31.6	
0.0778734	3.199	31.605	
0.124177	3.196	31.61	
0.113653	3.194	31.615	
0.126281	3.191	31.62	
0.115758	3.189	31.625	
0.113653	3.186	31.63	
0.0989203	3.184	31.635	
0.0736641	3.181	31.64	
0.0526172	3.179	31.645	
0.0631406	3.176	31.65	
0.0547219	3.174	31.655	
0.0694547	3.171	31.66	
0.0610359	3.169	31.665	
0.0589313	3.166	31.67	
0.0736641	3.164	31.675	
0.0715594	3.161	31.68	
0.0652453	3.159	31.685	
0.0505125	3.156	31.69	
0.0484078	3.154	31.695	
0.0736641	3.151	31.7	
0.0799781	3.149	31.705	
0.0757688	3.146	31.71	
0.0926063	3.144	31.715	
0.107339	3.141	31.72	
0.126281	3.139	31.725	
0.113653	3.136	31.73	
0.107339	3.134	31.735	
0.124177	3.131	31.74	
0.105234	3.129	31.745	
0.0694547	3.126	31.75	
0.0378844	3.124	31.755	
0.0463031	3.121	31.76	
0.0736641	3.119	31.765	
0.0441984	3.116	31.77	
0.0526172	3.114	31.775	
0.0799781	3.111	31.78	
0.0883969	3.109	31.785	
0.0610359	3.106	31.79	
0.0484078	3.104	31.795	
0.0378844	3.101	31.8	
0.0526172	3.099	31.805	
0.0441984	3.096	31.81	
0.0378844	3.094	31.815	
0.0820828	3.091	31.82	
0.0926063	3.089	31.825	
0.0841875	3.086	31.83	
0.0905016	3.084	31.835	
0.0947109	3.081	31.84	
0.111548	3.079	31.845	
0.101025	3.076	31.85	
0.0947109	3.074	31.855	
0.136805	3.071	31.86	
0.151538	3.069	31.865	
0.132595	3.066	31.87	
0.107339	3.064	31.875	
0.0905016	3.061	31.88	
0.0926063	3.059	31.885	
0.0420938	3.056	31.89	
0.0231516	3.054	31.895	
0.0273609	3.051	31.9	
0.0252563	3.049	31.905	
0.0294656	3.046	31.91	
0.0526172	3.044	31.915	
0.0694547	3.041	31.92	
0.0989203	3.039	31.925	
0.105234	3.036	31.93	
0.113653	3.034	31.935	
0.151538	3.031	31.94	
0.141014	3.029	31.945	
0.126281	3.026	31.95	
0.143119	3.024	31.955	
0.0947109	3.021	31.96	
0.0799781	3.019	31.965	
0.0484078	3.016	31.97	
0.0399891	3.014	31.975	
0.0378844	3.011	31.98	
0.0168375	3.009	31.985	
0.0420938	3.006	31.99	
0.0862922	3.004	31.995	
0.0841875	3.001	32	
0.0883969	2.999	32.005	
0.0862922	2.996	32.01	
0.101025	2.994	32.015	
0.115758	2.991	32.02	
0.0947109	2.989	32.025	
0.0820828	2.986	32.03	
0.0778734	2.984	32.035	
0.0589313	2.981	32.04	
0.0484078	2.979	32.045	
0.0463031	2.976	32.05	
0.0589313	2.974	32.055	
0.06735	2.971	32.06	
0.0694547	2.969	32.065	
0.0652453	2.966	32.07	
0.0862922	2.964	32.075	
0.0757688	2.961	32.08	
0.0757688	2.959	32.085	
0.0947109	2.956	32.09	
0.101025	2.954	32.095	
0.115758	2.951	32.1	
0.113653	2.949	32.105	
0.0968156	2.946	32.11	
0.126281	2.944	32.115	
0.0905016	2.941	32.12	
0.0799781	2.939	32.125	
0.0820828	2.936	32.13	
0.0757688	2.934	32.135	
0.0841875	2.931	32.14	
0.0547219	2.929	32.145	
0.0568266	2.926	32.15	
0.0862922	2.924	32.155	
0.0652453	2.921	32.16	
0.0589313	2.919	32.165	
0.0547219	2.916	32.17	
0.0505125	2.914	32.175	
0.0610359	2.911	32.18	
0.0441984	2.909	32.185	
0.0357797	2.906	32.19	
0.0610359	2.904	32.195	
0.0484078	2.901	32.2	
0.0715594	2.899	32.205	
0.101025	2.896	32.21	
0.0989203	2.894	32.215	
0.0968156	2.891	32.22	
0.0820828	2.889	32.225	
0.0799781	2.886	32.23	
0.0926063	2.884	32.235	
0.0736641	2.881	32.24	
0.0652453	2.879	32.245	
0.0820828	2.876	32.25	
0.0715594	2.874	32.255	
0.0799781	2.871	32.26	
0.06735	2.869	32.265	
0.0568266	2.866	32.27	
0.0505125	2.864	32.275	
0.0568266	2.861	32.28	
0.0526172	2.859	32.285	
0.06735	2.856	32.29	
0.0652453	2.854	32.295	
0.0736641	2.851	32.3	
0.0841875	2.849	32.305	
0.0947109	2.846	32.31	
0.0968156	2.844	32.315	
0.0862922	2.841	32.32	
0.0757688	2.839	32.325	
0.0799781	2.836	32.33	
0.0399891	2.834	32.335	
0.0420938	2.831	32.34	
0.0357797	2.829	32.345	
0.0210469	2.826	32.35	
0.0357797	2.824	32.355	
0.0294656	2.821	32.36	
0.0441984	2.819	32.365	
0.0778734	2.816	32.37	
0.0757688	2.814	32.375	
0.101025	2.811	32.38	
0.107339	2.809	32.385	
0.119967	2.806	32.39	
0.117863	2.804	32.395	
0.122072	2.801	32.4	
0.119967	2.799	32.405	
0.113653	2.796	32.41	
0.0947109	2.794	32.415	
0.105234	2.791	32.42	
0.0694547	2.789	32.425	
0.0294656	2.786	32.43	
0.0252563	2.784	32.435	
0.0147328	2.781	32.44	
0.0210469	2.779	32.445	
0.0168375	2.776	32.45	
0.0568266	2.774	32.455	
0.107339	2.771	32.46	
0.119967	2.769	32.465	
0.119967	2.766	32.47	
0.136805	2.764	32.475	
0.117863	2.761	32.48	
0.136805	2.759	32.485	
0.111548	2.756	32.49	
0.0968156	2.754	32.495	
0.0757688	2.751	32.5	
0.0610359	2.749	32.505	
0.033675	2.746	32.51	
0.0189422	2.744	32.515	
0.00210469	2.741	32.52	
0.0189422	2.739	32.525	
0.0399891	2.736	32.53	
0.0399891	2.734	32.535	
0.0799781	2.731	32.54	
0.10313	2.729	32.545	
0.0820828	2.726	32.55	
0.101025	2.724	32.555	
0.113653	2.721	32.56	
0.119967	2.719	32.565	
0.0883969	2.716	32.57	
0.0547219	2.714	32.575	
0.0505125	2.711	32.58	
0.0378844	2.709	32.585	
0.00210469	2.706	32.59	
0.0273609	2.704	32.595	
0.0463031	2.701	32.6	
0.0736641	2.699	32.605	
0.0947109	2.696	32.61	
0.126281	2.694	32.615	
0.159956	2.691	32.62	
0.136805	2.689	32.625	
0.122072	2.686	32.63	
0.124177	2.684	32.635	
0.117863	2.681	32.64	
0.0968156	2.679	32.645	
0.0715594	2.676	32.65	
0.0757688	2.674	32.655	
0.105234	2.671	32.66	
0.0820828	2.669	32.665	
0.0589313	2.666	32.67	
0.0652453	2.664	32.675	
0.0883969	2.661	32.68	
0.0905016	2.659	32.685	
0.0905016	2.656	32.69	
0.115758	2.654	32.695	
0.122072	2.651	32.7	
0.0968156	2.649	32.705	
0.101025	2.646	32.71	
0.0778734	2.644	32.715	
0.06735	2.641	32.72	
0.0568266	2.639	32.725	
0.0568266	2.636	32.73	
0.0399891	2.634	32.735	
0.0778734	2.631	32.74	
0.0463031	2.629	32.745	
0.0715594	2.626	32.75	
0.107339	2.624	32.755	
0.119967	2.621	32.76	
0.124177	2.619	32.765	
0.124177	2.616	32.77	
0.132595	2.614	32.775	
0.141014	2.611	32.78	
0.0947109	2.609	32.785	
0.0589313	2.606	32.79	
0.0357797	2.604	32.795	
0.0231516	2.601	32.8	
0.0189422	2.599	32.805	
0.0189422	2.596	32.81	
0.033675	2.594	32.815	
0.0652453	2.591	32.82	
0.0694547	2.589	32.825	
0.0820828	2.586	32.83	
0.111548	2.584	32.835	
0.113653	2.581	32.84	
0.117863	2.579	32.845	
0.119967	2.576	32.85	
0.115758	2.574	32.855	
0.105234	2.571	32.86	
0.0694547	2.569	32.865	
0.0715594	2.566	32.87	
0.0694547	2.564	32.875	
0.0357797	2.561	32.88	
0.0252563	2.559	32.885	
0.033675	2.556	32.89	
0.0568266	2.554	32.895	
0.0631406	2.551	32.9	
0.0631406	2.549	32.905	
0.0799781	2.546	32.91	
0.0968156	2.544	32.915	
0.0883969	2.541	32.92	
0.101025	2.539	32.925	
0.109444	2.536	32.93	
0.111548	2.534	32.935	
0.0905016	2.531	32.94	
0.0547219	2.529	32.945	
0.0568266	2.526	32.95	
0.0505125	2.524	32.955	
0.033675	2.521	32.96	
0.0463031	2.519	32.965	
0.0589313	2.516	32.97	
0.06735	2.514	32.975	
0.105234	2.511	32.98	
0.10313	2.509	32.985	
0.10313	2.506	32.99	
0.10313	2.504	32.995	
0.0862922	2.501	33	
0.0926063	2.499	33.005	
0.117863	2.496	33.01	
0.10313	2.494	33.015	
0.0926063	2.491	33.02	
0.105234	2.489	33.025	
0.0610359	2.486	33.03	
0.0589313	2.484	33.035	
0.0526172	2.481	33.04	
0.0420938	2.479	33.045	
0.0315703	2.476	33.05	
0.0126281	2.474	33.055	
0.0420938	2.471	33.06	
0.0610359	2.469	33.065	
0.0547219	2.466	33.07	
0.0420938	2.464	33.075	
0.0505125	2.461	33.08	
0.0841875	2.459	33.085	
0.0799781	2.456	33.09	
0.0715594	2.454	33.095	
0.0989203	2.451	33.1	
0.107339	2.449	33.105	
0.0989203	2.446	33.11	
0.10313	2.444	33.115	
0.0968156	2.441	33.12	
0.0905016	2.439	33.125	
0.06735	2.436	33.13	
0.0547219	2.434	33.135	
0.0505125	2.431	33.14	
0.0526172	2.429	33.145	
0.0210469	2.426	33.15	
0.0126281	2.424	33.155	
0.0315703	2.421	33.16	
0.0547219	2.419	33.165	
0.0294656	2.416	33.17	
0.0463031	2.414	33.175	
0.0841875	2.411	33.18	
0.107339	2.409	33.185	
0.0905016	2.406	33.19	
0.10313	2.404	33.195	
0.130491	2.401	33.2	
0.115758	2.399	33.205	
0.0778734	2.396	33.21	
0.0652453	2.394	33.215	
0.0715594	2.391	33.22	
0.0484078	2.389	33.225	
0.0189422	2.386	33.23	
0.0231516	2.384	33.235	
0.0273609	2.381	33.24	
0.0315703	2.379	33.245	
0.00841875	2.376	33.25	
0.0294656	2.374	33.255	
0.0715594	2.371	33.26	
0.0799781	2.369	33.265	
0.0841875	2.366	33.27	
0.0989203	2.364	33.275	
0.0862922	2.361	33.28	
0.0799781	2.359	33.285	
0.0484078	2.356	33.29	
0.0505125	2.354	33.295	
0.0862922	2.351	33.3	
0.0631406	2.349	33.305	
0.0715594	2.346	33.31	
0.107339	2.344	33.315	
0.0905016	2.341	33.32	
0.0926063	2.339	33.325	
0.0778734	2.336	33.33	
0.0926063	2.334	33.335	
0.0947109	2.331	33.34	
0.0568266	2.329	33.345	
0.033675	2.326	33.35	
0.0441984	2.324	33.355	
0.0526172	2.321	33.36	
0.033675	2.319	33.365	
0.0399891	2.316	33.37	
0.06735	2.314	33.375	
0.10313	2.311	33.38	
0.0883969	2.309	33.385	
0.0841875	2.306	33.39	
0.0862922	2.304	33.395	
0.0841875	2.301	33.4	
0.0589313	2.299	33.405	
0.0547219	2.296	33.41	
0.0610359	2.294	33.415	
0.0568266	2.291	33.42	
0.0273609	2.289	33.425	
0.00210469	2.286	33.43	
0.0210469	2.284	33.435	
0.0273609	2.281	33.44	
-0.0105234	2.279	33.445	
0.0147328	2.276	33.45	
0.0589313	2.274	33.455	
0.0968156	2.271	33.46	
0.107339	2.269	33.465	
0.128386	2.266	33.47	
0.145223	2.264	33.475	
0.124177	2.261	33.48	
0.101025	2.259	33.485	
0.0905016	2.256	33.49	
0.0610359	2.254	33.495	
0.0547219	2.251	33.5	
0.00841875	2.249	33.505	
0.00420938	2.246	33.51	
0.0189422	2.244	33.515	
0.00631406	2.241	33.52	
0.0105234	2.239	33.525	
0.0315703	2.236	33.53	
0.0631406	2.234	33.535	
0.06735	2.231	33.54	
0.0694547	2.229	33.545	
0.0926063	2.226	33.55	
0.109444	2.224	33.555	
0.0841875	2.221	33.56	
0.0778734	2.219	33.565	
0.10313	2.216	33.57	
0.0799781	2.214	33.575	
0.0547219	2.211	33.58	
0.0273609	2.209	33.585	
0.0210469	2.206	33.59	
0.033675	2.204	33.595	
0.0252563	2.201	33.6	
0.0252563	2.199	33.605	
0.0778734	2.196	33.61	
0.0862922	2.194	33.615	
0.105234	2.191	33.62	
0.113653	2.189	33.625	
0.107339	2.186	33.63	
0.113653	2.184	33.635	
0.0820828	2.181	33.64	
0.0778734	2.179	33.645	
0.0631406	2.176	33.65	
0.0441984	2.174	33.655	
0.0126281	2.171	33.66	
0.0252563	2.169	33.665	
0.0378844	2.166	33.67	
0.0273609	2.164	33.675	
0.033675	2.161	33.68	
0.0631406	2.159	33.685	
0.10313	2.156	33.69	
0.0968156	2.154	33.695	
0.10313	2.151	33.7	
0.0989203	2.149	33.705	
0.107339	2.146	33.71	
0.105234	2.144	33.715	
0.06735	2.141	33.72	
0.0926063	2.139	33.725	
0.0631406	2.136	33.73	
0.0463031	2.134	33.735	
0.0568266	2.131	33.74	
0.033675	2.129	33.745	
0.0189422	2.126	33.75	
0.0420938	2.124	33.755	
0.0231516	2.121	33.76	
0.0694547	2.119	33.765	
0.0841875	2.116	33.77	
0.0841875	2.114	33.775	
0.119967	2.111	33.78	
0.111548	2.109	33.785	
0.0968156	2.106	33.79	
0.0862922	2.104	33.795	
0.0589313	2.101	33.8	
0.0715594	2.099	33.805	
0.0484078	2.096	33.81	
0.0441984	2.094	33.815	
0.0610359	2.091	33.82	
0.0484078	2.089	33.825	
0.0210469	2.086	33.83	
0.0526172	2.084	33.835	
0.0883969	2.081	33.84	
0.0820828	2.079	33.845	
0.0757688	2.076	33.85	
0.0631406	2.074	33.855	
0.0947109	2.071	33.86	
0.0757688	2.069	33.865	
0.0399891	2.066	33.87	
0.0463031	2.064	33.875	
0.06735	2.061	33.88	
0.0778734	2.059	33.885	
0.0652453	2.056	33.89	
0.0589313	2.054	33.895	
0.0883969	2.051	33.9	
0.0526172	2.049	33.905	
0.0420938	2.046	33.91	
0.0631406	2.044	33.915	
0.0736641	2.041	33.92	
0.0631406	2.039	33.925	
0.0547219	2.036	33.93	
0.0757688	2.034	33.935	
0.105234	2.031	33.94	
0.0694547	2.029	33.945	
0.0399891	2.026	33.95	
0.0315703	2.024	33.955	
0.0547219	2.021	33.96	
0.0294656	2.019	33.965	
0.0210469	2.016	33.97	
0.0378844	2.014	33.975	
0.0926063	2.011	33.98	
0.0778734	2.009	33.985	
0.0589313	2.006	33.99	
0.0883969	2.004	33.995	
0.0799781	2.001	34	
0.0757688	1.999	34.005	
0.0589313	1.996	34.01	
0.0357797	1.994	34.015	
0.0568266	1.991	34.02	
0.033675	1.989	34.025	
0.0210469	1.986	34.03	
0.0441984	1.984	34.035	
0.0694547	1.981	34.04	
0.0799781	1.979	34.045	
0.0736641	1.976	34.05	
0.10313	1.974	34.055	
0.0989203	1.971	34.06	
0.0841875	1.969	34.065	
0.0841875	1.966	34.07	
0.107339	1.964	34.075	
0.0947109	1.961	34.08	
0.0778734	1.959	34.085	
0.0526172	1.956	34.09	
0.0568266	1.954	34.095	
0.0652453	1.951	34.1	
0.0441984	1.949	34.105	
0.033675	1.946	34.11	
0.06735	1.944	34.115	
0.0526172	1.941	34.12	
0.0294656	1.939	34.125	
0.06735	1.936	34.13	
0.0736641	1.934	34.135	
0.0883969	1.931	34.14	
0.0799781	1.929	34.145	
0.0820828	1.926	34.15	
0.122072	1.924	34.155	
0.10313	1.921	34.16	
0.0694547	1.919	34.165	
0.0568266	1.916	34.17	
