frame_stiffness_no_sample1	frame_stiffness_no_sample1	frame_stiffness_no_sample1	
Force	Distance	Time	
g	mm	sec	

0.341012	1.482	251.805	
0.319962	1.482	251.81	
0.246287	1.482	251.815	
0.199976	1.482	251.82	
0.275757	1.482	251.825	
0.338907	1.482	251.83	
0.338907	1.482	251.835	
0.389428	1.482	251.84	
0.500994	1.482	251.845	
0.549409	1.482	251.85	
0.454683	1.482	251.855	
0.311542	1.482	251.86	
0.183136	1.482	251.865	
0.136826	1.482	251.87	
0.103146	1.482	251.875	
0.119986	1.482	251.88	
0.172611	1.482	251.885	
0.261022	1.482	251.89	
0.376798	1.482	251.895	
0.429423	1.482	251.9	
0.435738	1.481	251.905	
0.387323	1.481	251.91	
0.279967	1.481	251.915	
0.223132	1.481	251.92	
0.242077	1.481	251.925	
0.279967	1.481	251.93	
0.279967	1.481	251.935	
0.311542	1.481	251.94	
0.406268	1.481	251.945	
0.439948	1.481	251.95	
0.374693	1.481	251.955	
0.294702	1.481	251.96	
0.254707	1.481	251.965	
0.229447	1.481	251.97	
0.193661	1.481	251.975	
0.164191	1.481	251.98	
0.197871	1.481	251.985	
0.239972	1.481	251.99	
0.261022	1.481	251.995	
0.284177	1.481	252	
0.332592	1.48	252.005	
0.351538	1.48	252.01	
0.309437	1.48	252.015	
0.284177	1.48	252.02	
0.351538	1.48	252.025	
0.429423	1.48	252.03	
0.458893	1.48	252.035	
0.421003	1.48	252.04	
0.366273	1.48	252.045	
0.317857	1.48	252.05	
0.227342	1.48	252.055	
0.157876	1.48	252.06	
0.115776	1.48	252.065	
0.132616	1.48	252.07	
0.197871	1.48	252.075	
0.267337	1.48	252.08	
0.355748	1.48	252.085	
0.402058	1.48	252.09	
0.391533	1.48	252.095	
0.328382	1.48	252.1	
0.288387	1.479	252.105	
0.263127	1.479	252.11	
0.172611	1.479	252.115	
0.138931	1.479	252.12	
0.212607	1.479	252.125	
0.353643	1.479	252.13	
0.446263	1.479	252.135	
0.456788	1.479	252.14	
0.446263	1.479	252.145	
0.397848	1.479	252.15	
0.294702	1.479	252.155	
0.170506	1.479	252.16	
0.0968307	1.479	252.165	
0.130511	1.479	252.17	
0.212607	1.479	252.175	
0.267337	1.479	252.18	
0.351538	1.479	252.185	
0.412583	1.479	252.19	
0.381008	1.479	252.195	
0.317857	1.479	252.2	
0.267337	1.478	252.205	
0.254707	1.478	252.21	
0.218922	1.478	252.215	
0.168401	1.478	252.22	
0.208397	1.478	252.225	
0.271547	1.478	252.23	
0.282072	1.478	252.235	
0.277862	1.478	252.24	
0.301017	1.478	252.245	
0.376798	1.478	252.25	
0.425213	1.478	252.255	
0.448368	1.478	252.26	
0.414688	1.478	252.265	
0.355748	1.478	252.27	
0.261022	1.478	252.275	
0.204186	1.478	252.28	
0.164191	1.478	252.285	
0.170506	1.478	252.29	
0.208397	1.478	252.295	
0.244182	1.478	252.3	
0.309437	1.477	252.305	
0.362063	1.477	252.31	
0.296807	1.477	252.315	
0.223132	1.477	252.32	
0.204186	1.477	252.325	
0.246287	1.477	252.33	
0.258917	1.477	252.335	
0.248392	1.477	252.34	
0.261022	1.477	252.345	
0.343117	1.477	252.35	
0.454683	1.477	252.355	
0.488364	1.477	252.36	
0.406268	1.477	252.365	
0.282072	1.477	252.37	
0.225237	1.477	252.375	
0.202081	1.477	252.38	
0.155771	1.477	252.385	
0.128406	1.477	252.39	
0.149456	1.477	252.395	
0.221027	1.477	252.4	
0.301017	1.476	252.405	
0.345223	1.476	252.41	
0.282072	1.476	252.415	
0.235762	1.476	252.42	
0.231552	1.476	252.425	
0.248392	1.476	252.43	
0.269442	1.476	252.435	
0.317857	1.476	252.44	
0.391533	1.476	252.445	
0.475733	1.476	252.45	
0.532569	1.476	252.455	
0.482048	1.476	252.46	
0.338907	1.476	252.465	
0.149456	1.476	252.47	
0.00631505	1.476	252.475	
-0.0231552	1.476	252.48	
0.0652555	1.476	252.485	
0.191556	1.476	252.49	
0.336802	1.476	252.495	
0.456788	1.476	252.5	
0.503099	1.475	252.505	
0.458893	1.475	252.51	
0.345223	1.475	252.515	
0.181031	1.475	252.52	
0.0884106	1.475	252.525	
0.0568354	1.475	252.53	
0.111566	1.475	252.535	
0.248392	1.475	252.54	
0.408373	1.475	252.545	
0.536779	1.475	252.55	
0.576774	1.475	252.555	
0.547304	1.475	252.56	
0.433633	1.475	252.565	
0.258917	1.475	252.57	
0.0884106	1.475	252.575	
0.00210502	1.475	252.58	
0.0315752	1.475	252.585	
0.111566	1.475	252.59	
0.239972	1.475	252.595	
0.345223	1.475	252.6	
0.429423	1.474	252.605	
0.431528	1.474	252.61	
0.378903	1.474	252.615	
0.315752	1.474	252.62	
0.286282	1.474	252.625	
0.271547	1.474	252.63	
0.248392	1.474	252.635	
0.273652	1.474	252.64	
0.282072	1.474	252.645	
0.250497	1.474	252.65	
0.248392	1.474	252.655	
0.279967	1.474	252.66	
0.338907	1.474	252.665	
0.328382	1.474	252.67	
0.294702	1.474	252.675	
0.288387	1.474	252.68	
0.345223	1.474	252.685	
0.343117	1.474	252.69	
0.296807	1.474	252.695	
0.258917	1.474	252.7	
0.263127	1.473	252.705	
0.223132	1.473	252.71	
0.185241	1.473	252.715	
0.204186	1.473	252.72	
0.275757	1.473	252.725	
0.336802	1.473	252.73	
0.338907	1.473	252.735	
0.305227	1.473	252.74	
0.326277	1.473	252.745	
0.265232	1.473	252.75	
0.208397	1.473	252.755	
0.208397	1.473	252.76	
0.248392	1.473	252.765	
0.275757	1.473	252.77	
0.244182	1.473	252.775	
0.231552	1.473	252.78	
0.277862	1.473	252.785	
0.343117	1.473	252.79	
0.336802	1.473	252.795	
0.349433	1.473	252.8	
0.359958	1.472	252.805	
0.330487	1.472	252.81	
0.218922	1.472	252.815	
0.134721	1.472	252.82	
0.174716	1.472	252.825	
0.183136	1.472	252.83	
0.149456	1.472	252.835	
0.187346	1.472	252.84	
0.322067	1.472	252.845	
0.393638	1.472	252.85	
0.347328	1.472	252.855	
0.319962	1.472	252.86	
0.383113	1.472	252.865	
0.410478	1.472	252.87	
0.311542	1.472	252.875	
0.204186	1.472	252.88	
0.199976	1.472	252.885	
0.237867	1.472	252.89	
0.258917	1.472	252.895	
0.265232	1.472	252.9	
0.326277	1.471	252.905	
0.345223	1.471	252.91	
0.284177	1.471	252.915	
0.248392	1.471	252.92	
0.277862	1.471	252.925	
0.275757	1.471	252.93	
0.170506	1.471	252.935	
0.130511	1.471	252.94	
0.199976	1.471	252.945	
0.294702	1.471	252.95	
0.332592	1.471	252.955	
0.328382	1.471	252.96	
0.404163	1.471	252.965	
0.460998	1.471	252.97	
0.444158	1.471	252.975	
0.372588	1.471	252.98	
0.319962	1.471	252.985	
0.254707	1.471	252.99	
0.162086	1.471	252.995	
0.0989357	1.471	253	
0.130511	1.47	253.005	
0.155771	1.47	253.01	
0.153666	1.47	253.015	
0.199976	1.47	253.02	
0.343117	1.47	253.025	
0.402058	1.47	253.03	
0.322067	1.47	253.035	
0.244182	1.47	253.04	
0.250497	1.47	253.045	
0.288387	1.47	253.05	
0.263127	1.47	253.055	
0.237867	1.47	253.06	
0.256812	1.47	253.065	
0.343117	1.47	253.07	
0.402058	1.47	253.075	
0.378903	1.47	253.08	
0.334697	1.47	253.085	
0.307332	1.47	253.09	
0.250497	1.47	253.095	
0.195766	1.47	253.1	
0.202081	1.469	253.105	
0.231552	1.469	253.11	
0.204186	1.469	253.115	
0.218922	1.469	253.12	
0.282072	1.469	253.125	
0.275757	1.469	253.13	
0.202081	1.469	253.135	
0.149456	1.469	253.14	
0.252602	1.469	253.145	
0.383113	1.469	253.15	
0.429423	1.469	253.155	
0.387323	1.469	253.16	
0.372588	1.469	253.165	
0.353643	1.469	253.17	
0.284177	1.469	253.175	
0.195766	1.469	253.18	
0.132616	1.469	253.185	
0.130511	1.469	253.19	
0.124196	1.469	253.195	
0.143141	1.469	253.2	
0.269442	1.468	253.205	
0.368378	1.468	253.21	
0.368378	1.468	253.215	
0.284177	1.468	253.22	
0.265232	1.468	253.225	
0.296807	1.468	253.23	
0.269442	1.468	253.235	
0.244182	1.468	253.24	
0.248392	1.468	253.245	
0.292597	1.468	253.25	
0.324172	1.468	253.255	
0.311542	1.468	253.26	
0.290492	1.468	253.265	
0.263127	1.468	253.27	
0.235762	1.468	253.275	
0.227342	1.468	253.28	
0.231552	1.468	253.285	
0.246287	1.468	253.29	
0.256812	1.468	253.295	
0.267337	1.468	253.3	
0.290492	1.467	253.305	
0.336802	1.467	253.31	
0.286282	1.467	253.315	
0.218922	1.467	253.32	
0.231552	1.467	253.325	
0.294702	1.467	253.33	
0.286282	1.467	253.335	
0.273652	1.467	253.34	
0.290492	1.467	253.345	
0.307332	1.467	253.35	
0.275757	1.467	253.355	
0.210502	1.467	253.36	
0.141036	1.467	253.365	
0.130511	1.467	253.37	
0.124196	1.467	253.375	
0.159981	1.467	253.38	
0.216817	1.467	253.385	
0.334697	1.467	253.39	
0.421003	1.467	253.395	
0.414688	1.467	253.4	
0.347328	1.466	253.405	
0.305227	1.466	253.41	
0.294702	1.466	253.415	
0.305227	1.466	253.42	
0.338907	1.466	253.425	
0.341012	1.466	253.43	
0.271547	1.466	253.435	
0.187346	1.466	253.44	
0.168401	1.466	253.445	
0.168401	1.466	253.45	
0.170506	1.466	253.455	
0.195766	1.466	253.46	
0.244182	1.466	253.465	
0.282072	1.466	253.47	
0.265232	1.466	253.475	
0.279967	1.466	253.48	
0.288387	1.466	253.485	
0.261022	1.466	253.49	
0.208397	1.466	253.495	
0.197871	1.466	253.5	
0.250497	1.465	253.505	
0.324172	1.465	253.51	
0.366273	1.465	253.515	
0.412583	1.465	253.52	
0.482048	1.465	253.525	
0.488364	1.465	253.53	
0.374693	1.465	253.535	
0.189451	1.465	253.54	
0.0463103	1.465	253.545	
-0.0505204	1.465	253.55	
-0.0568354	1.465	253.555	
0.0399953	1.465	253.56	
0.162086	1.465	253.565	
0.307332	1.465	253.57	
0.383113	1.465	253.575	
0.456788	1.465	253.58	
0.452578	1.465	253.585	
0.374693	1.465	253.59	
0.223132	1.465	253.595	
0.136826	1.465	253.6	
0.162086	1.464	253.605	
0.261022	1.464	253.61	
0.296807	1.464	253.615	
0.357853	1.464	253.62	
0.444158	1.464	253.625	
0.486259	1.464	253.63	
0.376798	1.464	253.635	
0.242077	1.464	253.64	
0.124196	1.464	253.645	
0.0231552	1.464	253.65	
-0.0526254	1.464	253.655	
-0.0105251	1.464	253.66	
0.132616	1.464	253.665	
0.322067	1.464	253.67	
0.418898	1.464	253.675	
0.446263	1.464	253.68	
0.437843	1.464	253.685	
0.414688	1.464	253.69	
0.357853	1.464	253.695	
0.279967	1.464	253.7	
0.204186	1.463	253.705	
0.181031	1.463	253.71	
0.170506	1.463	253.715	
0.225237	1.463	253.72	
0.319962	1.463	253.725	
0.303122	1.463	253.73	
0.221027	1.463	253.735	
0.157876	1.463	253.74	
0.166296	1.463	253.745	
0.119986	1.463	253.75	
0.0715705	1.463	253.755	
0.128406	1.463	253.76	
0.292597	1.463	253.765	
0.414688	1.463	253.77	
0.446263	1.463	253.775	
0.471523	1.463	253.78	
0.486259	1.463	253.785	
0.475733	1.463	253.79	
0.387323	1.463	253.795	
0.309437	1.463	253.8	
0.223132	1.462	253.805	
0.141036	1.462	253.81	
0.0736755	1.462	253.815	
0.0673605	1.462	253.82	
0.149456	1.462	253.825	
0.202081	1.462	253.83	
0.189451	1.462	253.835	
0.206291	1.462	253.84	
0.275757	1.462	253.845	
0.298912	1.462	253.85	
0.242077	1.462	253.855	
0.227342	1.462	253.86	
0.296807	1.462	253.865	
0.334697	1.462	253.87	
0.322067	1.462	253.875	
0.359958	1.462	253.88	
0.429423	1.462	253.885	
0.494679	1.462	253.89	
0.477838	1.462	253.895	
0.387323	1.462	253.9	
0.296807	1.461	253.905	
0.141036	1.461	253.91	
-0.0442053	1.461	253.915	
-0.0757805	1.461	253.92	
0.0673605	1.461	253.925	
0.231552	1.461	253.93	
0.273652	1.461	253.935	
0.330487	1.461	253.94	
0.429423	1.461	253.945	
0.435738	1.461	253.95	
0.313647	1.461	253.955	
0.212607	1.461	253.96	
0.199976	1.461	253.965	
0.252602	1.461	253.97	
0.248392	1.461	253.975	
0.267337	1.461	253.98	
0.345223	1.461	253.985	
0.418898	1.461	253.99	
0.423108	1.461	253.995	
0.351538	1.461	254	
0.277862	1.46	254.005	
0.178926	1.46	254.01	
0.107356	1.46	254.015	
0.130511	1.46	254.02	
0.256812	1.46	254.025	
0.353643	1.46	254.03	
0.315752	1.46	254.035	
0.254707	1.46	254.04	
0.273652	1.46	254.045	
0.258917	1.46	254.05	
0.145246	1.46	254.055	
0.0715705	1.46	254.06	
0.149456	1.46	254.065	
0.301017	1.46	254.07	
0.385218	1.46	254.075	
0.406268	1.46	254.08	
0.435738	1.46	254.085	
0.414688	1.46	254.09	
0.319962	1.46	254.095	
0.197871	1.46	254.1	
0.122091	1.459	254.105	
0.111566	1.459	254.11	
0.0968307	1.459	254.115	
0.197871	1.459	254.12	
0.423108	1.459	254.125	
0.555724	1.459	254.13	
0.469418	1.459	254.135	
0.334697	1.459	254.14	
0.273652	1.459	254.145	
0.185241	1.459	254.15	
0.00631505	1.459	254.155	
-0.105251	1.459	254.16	
-0.0315752	1.459	254.165	
0.143141	1.459	254.17	
0.292597	1.459	254.175	
0.387323	1.459	254.18	
0.534674	1.459	254.185	
0.656765	1.459	254.19	
0.606244	1.459	254.195	
0.458893	1.459	254.2	
0.336802	1.458	254.205	
0.199976	1.458	254.21	
0	1.458	254.215	
-0.0820956	1.458	254.22	
0.0547304	1.458	254.225	
0.235762	1.458	254.23	
0.328382	1.458	254.235	
0.336802	1.458	254.24	
0.425213	1.458	254.245	
0.452578	1.458	254.25	
0.330487	1.458	254.255	
0.141036	1.458	254.26	
0.0589404	1.458	254.265	
0.0905157	1.458	254.27	
0.109461	1.458	254.275	
0.159981	1.458	254.28	
0.254707	1.458	254.285	
0.418898	1.458	254.29	
0.540989	1.458	254.295	
0.536779	1.458	254.3	
0.500994	1.457	254.305	
0.391533	1.457	254.31	
0.153666	1.457	254.315	
-0.0421003	1.457	254.32	
-0.0526254	1.457	254.325	
0.0357853	1.457	254.33	
0.0399953	1.457	254.335	
0.0778856	1.457	254.34	
0.235762	1.457	254.345	
0.429423	1.457	254.35	
0.490469	1.457	254.355	
0.418898	1.457	254.36	
0.351538	1.457	254.365	
0.294702	1.457	254.37	
0.197871	1.457	254.375	
0.0863056	1.457	254.38	
0.109461	1.457	254.385	
0.216817	1.457	254.39	
0.319962	1.457	254.395	
0.368378	1.457	254.4	
0.429423	1.456	254.405	
0.389428	1.456	254.41	
0.202081	1.456	254.415	
0.0294702	1.456	254.42	
0.0378903	1.456	254.425	
0.155771	1.456	254.43	
0.206291	1.456	254.435	
0.237867	1.456	254.44	
0.307332	1.456	254.445	
0.412583	1.456	254.45	
0.427318	1.456	254.455	
0.368378	1.456	254.46	
0.286282	1.456	254.465	
0.202081	1.456	254.47	
0.138931	1.456	254.475	
0.143141	1.456	254.48	
0.206291	1.456	254.485	
0.282072	1.456	254.49	
0.307332	1.456	254.495	
0.328382	1.456	254.5	
0.347328	1.455	254.505	
0.324172	1.455	254.51	
0.172611	1.455	254.515	
0.0357853	1.455	254.52	
0.0505204	1.455	254.525	
0.183136	1.455	254.53	
0.252602	1.455	254.535	
0.298912	1.455	254.54	
0.414688	1.455	254.545	
0.524149	1.455	254.55	
0.524149	1.455	254.555	
0.397848	1.455	254.56	
0.252602	1.455	254.565	
0.126301	1.455	254.57	
0.0526254	1.455	254.575	
0.0652555	1.455	254.58	
0.128406	1.455	254.585	
0.195766	1.455	254.59	
0.256812	1.455	254.595	
0.330487	1.455	254.6	
0.349433	1.454	254.605	
0.355748	1.454	254.61	
0.261022	1.454	254.615	
0.149456	1.454	254.62	
0.134721	1.454	254.625	
0.187346	1.454	254.63	
0.214712	1.454	254.635	
0.265232	1.454	254.64	
0.345223	1.454	254.645	
0.393638	1.454	254.65	
0.389428	1.454	254.655	
0.353643	1.454	254.66	
0.294702	1.454	254.665	
0.229447	1.454	254.67	
0.162086	1.454	254.675	
0.159981	1.454	254.68	
0.229447	1.454	254.685	
0.290492	1.454	254.69	
0.275757	1.454	254.695	
0.239972	1.454	254.7	
0.206291	1.453	254.705	
0.195766	1.453	254.71	
0.138931	1.453	254.715	
0.109461	1.453	254.72	
0.151561	1.453	254.725	
0.248392	1.453	254.73	
0.313647	1.453	254.735	
0.376798	1.453	254.74	
0.410478	1.453	254.745	
0.387323	1.453	254.75	
0.303122	1.453	254.755	
0.256812	1.453	254.76	
0.311542	1.453	254.765	
0.275757	1.453	254.77	
0.223132	1.453	254.775	
0.170506	1.453	254.78	
0.199976	1.453	254.785	
0.235762	1.453	254.79	
0.233657	1.453	254.795	
0.214712	1.453	254.8	
0.214712	1.452	254.805	
0.204186	1.452	254.81	
0.185241	1.452	254.815	
0.159981	1.452	254.82	
0.218922	1.452	254.825	
0.231552	1.452	254.83	
0.210502	1.452	254.835	
0.227342	1.452	254.84	
0.322067	1.452	254.845	
0.393638	1.452	254.85	
0.423108	1.452	254.855	
0.446263	1.452	254.86	
0.465208	1.452	254.865	
0.412583	1.452	254.87	
0.267337	1.452	254.875	
0.103146	1.452	254.88	
0.0252602	1.452	254.885	
-0.0147351	1.452	254.89	
-0.00421003	1.452	254.895	
0.113671	1.452	254.9	
0.271547	1.451	254.905	
0.374693	1.451	254.91	
0.341012	1.451	254.915	
0.343117	1.451	254.92	
0.357853	1.451	254.925	
0.235762	1.451	254.93	
0.0442053	1.451	254.935	
0.0252602	1.451	254.94	
0.229447	1.451	254.945	
0.429423	1.451	254.95	
0.486259	1.451	254.955	
0.498889	1.451	254.96	
0.513624	1.451	254.965	
0.433633	1.451	254.97	
0.254707	1.451	254.975	
0.0652555	1.451	254.98	
-0.0126301	1.451	254.985	
-0.0210502	1.451	254.99	
0.00631505	1.451	254.995	
0.113671	1.451	255	
0.254707	1.45	255.005	
0.351538	1.45	255.01	
0.322067	1.45	255.015	
0.311542	1.45	255.02	
0.383113	1.45	255.025	
0.374693	1.45	255.03	
0.271547	1.45	255.035	
0.271547	1.45	255.04	
0.391533	1.45	255.045	
0.446263	1.45	255.05	
0.372588	1.45	255.055	
0.307332	1.45	255.06	
0.317857	1.45	255.065	
0.286282	1.45	255.07	
0.132616	1.45	255.075	
0.00631505	1.45	255.08	
0.0399953	1.45	255.085	
0.113671	1.45	255.09	
0.157876	1.45	255.095	
0.206291	1.45	255.1	
0.315752	1.449	255.105	
0.374693	1.449	255.11	
0.315752	1.449	255.115	
0.263127	1.449	255.12	
0.307332	1.449	255.125	
0.303122	1.449	255.13	
0.176821	1.449	255.135	
0.145246	1.449	255.14	
0.288387	1.449	255.145	
0.404163	1.449	255.15	
0.372588	1.449	255.155	
0.303122	1.449	255.16	
0.317857	1.449	255.165	
0.319962	1.449	255.17	
0.162086	1.449	255.175	
0.0126301	1.449	255.18	
0.0210502	1.449	255.185	
0.0799906	1.449	255.19	
0.109461	1.449	255.195	
0.189451	1.449	255.2	
0.345223	1.448	255.205	
0.467313	1.448	255.21	
0.381008	1.448	255.215	
0.298912	1.448	255.22	
0.330487	1.448	255.225	
0.307332	1.448	255.23	
0.155771	1.448	255.235	
0.0589404	1.448	255.24	
0.185241	1.448	255.245	
0.399953	1.448	255.25	
0.414688	1.448	255.255	
0.322067	1.448	255.26	
0.332592	1.448	255.265	
0.364168	1.448	255.27	
0.267337	1.448	255.275	
0.132616	1.448	255.28	
0.0610454	1.448	255.285	
0.0905157	1.448	255.29	
0.101041	1.448	255.295	
0.126301	1.448	255.3	
0.214712	1.447	255.305	
0.328382	1.447	255.31	
0.330487	1.447	255.315	
0.315752	1.447	255.32	
0.421003	1.447	255.325	
0.452578	1.447	255.33	
0.296807	1.447	255.335	
0.119986	1.447	255.34	
0.0757805	1.447	255.345	
0.155771	1.447	255.35	
0.187346	1.447	255.355	
0.212607	1.447	255.36	
0.347328	1.447	255.365	
0.490469	1.447	255.37	
0.475733	1.447	255.375	
0.332592	1.447	255.38	
0.214712	1.447	255.385	
0.149456	1.447	255.39	
0.0947257	1.447	255.395	
0.0736755	1.447	255.4	
0.168401	1.446	255.405	
0.338907	1.446	255.41	
0.387323	1.446	255.415	
0.319962	1.446	255.42	
0.328382	1.446	255.425	
0.330487	1.446	255.43	
0.199976	1.446	255.435	
0.00421003	1.446	255.44	
-0.0547304	1.446	255.445	
0.0589404	1.446	255.45	
0.172611	1.446	255.455	
0.311542	1.446	255.46	
0.475733	1.446	255.465	
0.614664	1.446	255.47	
0.589404	1.446	255.475	
0.416793	1.446	255.48	
0.279967	1.446	255.485	
0.197871	1.446	255.49	
0.126301	1.446	255.495	
0.0968307	1.446	255.5	
0.183136	1.445	255.505	
0.305227	1.445	255.51	
0.292597	1.445	255.515	
0.191556	1.445	255.52	
0.164191	1.445	255.525	
0.172611	1.445	255.53	
0.0968307	1.445	255.535	
-0.0147351	1.445	255.54	
0.00210502	1.445	255.545	
0.162086	1.445	255.55	
0.328382	1.445	255.555	
0.435738	1.445	255.56	
0.530464	1.445	255.565	
0.530464	1.445	255.57	
0.437843	1.445	255.575	
0.294702	1.445	255.58	
0.252602	1.445	255.585	
0.235762	1.445	255.59	
0.214712	1.445	255.595	
0.202081	1.445	255.6	
0.271547	1.444	255.605	
0.343117	1.444	255.61	
0.256812	1.444	255.615	
0.103146	1.444	255.62	
0.0673605	1.444	255.625	
0.0820956	1.444	255.63	
0.0631505	1.444	255.635	
0.0610454	1.444	255.64	
0.155771	1.444	255.645	
0.317857	1.444	255.65	
0.397848	1.444	255.655	
0.414688	1.444	255.66	
0.418898	1.444	255.665	
0.391533	1.444	255.67	
0.298912	1.444	255.675	
0.199976	1.444	255.68	
0.239972	1.444	255.685	
0.336802	1.444	255.69	
0.328382	1.444	255.695	
0.286282	1.444	255.7	
0.275757	1.443	255.705	
0.298912	1.443	255.71	
0.221027	1.443	255.715	
0.134721	1.443	255.72	
0.145246	1.443	255.725	
0.242077	1.443	255.73	
0.223132	1.443	255.735	
0.172611	1.443	255.74	
0.174716	1.443	255.745	
0.233657	1.443	255.75	
0.256812	1.443	255.755	
0.258917	1.443	255.76	
0.275757	1.443	255.765	
0.305227	1.443	255.77	
0.326277	1.443	255.775	
0.336802	1.443	255.78	
0.351538	1.443	255.785	
0.357853	1.443	255.79	
0.303122	1.443	255.795	
0.231552	1.443	255.8	
0.191556	1.442	255.805	
0.130511	1.442	255.81	
0.0715705	1.442	255.815	
0.0694655	1.442	255.82	
0.187346	1.442	255.825	
0.315752	1.442	255.83	
0.347328	1.442	255.835	
0.341012	1.442	255.84	
0.330487	1.442	255.845	
0.248392	1.442	255.85	
0.155771	1.442	255.855	
0.162086	1.442	255.86	
0.261022	1.442	255.865	
0.334697	1.442	255.87	
0.322067	1.442	255.875	
0.315752	1.442	255.88	
0.357853	1.442	255.885	
0.359958	1.442	255.89	
0.288387	1.442	255.895	
0.189451	1.442	255.9	
0.132616	1.441	255.905	
0.138931	1.441	255.91	
0.119986	1.441	255.915	
0.134721	1.441	255.92	
0.239972	1.441	255.925	
0.322067	1.441	255.93	
0.347328	1.441	255.935	
0.317857	1.441	255.94	
0.290492	1.441	255.945	
0.212607	1.441	255.95	
0.128406	1.441	255.955	
0.164191	1.441	255.96	
0.328382	1.441	255.965	
0.431528	1.441	255.97	
0.429423	1.441	255.975	
0.399953	1.441	255.98	
0.378903	1.441	255.985	
0.286282	1.441	255.99	
0.136826	1.441	255.995	
-0.00421003	1.441	256	
-0.0252602	1.44	256.005	
0.0336802	1.44	256.01	
0.107356	1.44	256.015	
0.242077	1.44	256.02	
0.435738	1.44	256.025	
0.492574	1.44	256.03	
0.402058	1.44	256.035	
0.319962	1.44	256.04	
0.279967	1.44	256.045	
0.183136	1.44	256.05	
0.0926207	1.44	256.055	
0.136826	1.44	256.06	
0.328382	1.44	256.065	
0.456788	1.44	256.07	
0.471523	1.44	256.075	
0.450473	1.44	256.08	
0.416793	1.44	256.085	
0.294702	1.44	256.09	
0.0989357	1.44	256.095	
-0.0231552	1.44	256.1	
-0.00631505	1.439	256.105	
0.0399953	1.439	256.11	
0.0589404	1.439	256.115	
0.132616	1.439	256.12	
0.336802	1.439	256.125	
0.444158	1.439	256.13	
0.378903	1.439	256.135	
0.277862	1.439	256.14	
0.311542	1.439	256.145	
0.317857	1.439	256.15	
0.206291	1.439	256.155	
0.193661	1.439	256.16	
0.309437	1.439	256.165	
0.397848	1.439	256.17	
0.332592	1.439	256.175	
0.284177	1.439	256.18	
0.330487	1.439	256.185	
0.347328	1.439	256.19	
