gel_from_2_251	gel_from_2_251	gel_from_2_251	
Force	Distance	Time	
g	mm	sec	

1.37163	0.758	324.275	
1.16757	0.758	324.28	
1.30852	0.758	324.285	
1.44736	0.758	324.29	
1.30431	0.758	324.295	
1.1865	0.758	324.3	
1.38635	0.757	324.305	
1.57569	0.757	324.31	
1.39898	0.757	324.315	
1.22857	0.757	324.32	
1.40108	0.757	324.325	
1.56096	0.757	324.33	
1.37163	0.757	324.335	
1.19071	0.757	324.34	
1.34217	0.757	324.345	
1.51678	0.757	324.35	
1.36321	0.757	324.355	
1.19491	0.757	324.36	
1.32745	0.757	324.365	
1.50416	0.757	324.37	
1.32745	0.757	324.375	
1.16336	0.757	324.38	
1.30641	0.757	324.385	
1.4705	0.757	324.39	
1.37794	0.757	324.395	
1.2412	0.757	324.4	
1.4158	0.756	324.405	
1.54834	0.756	324.41	
1.37373	0.756	324.415	
1.18019	0.756	324.42	
1.33166	0.756	324.425	
1.48523	0.756	324.43	
1.33797	0.756	324.435	
1.14442	0.756	324.44	
1.30852	0.756	324.445	
1.49154	0.756	324.45	
1.36321	0.756	324.455	
1.20754	0.756	324.46	
1.34638	0.756	324.465	
1.48523	0.756	324.47	
1.34428	0.756	324.475	
1.17598	0.756	324.48	
1.30641	0.756	324.485	
1.47681	0.756	324.49	
1.39687	0.756	324.495	
1.28117	0.756	324.5	
1.42212	0.755	324.505	
1.5252	0.755	324.51	
1.359	0.755	324.515	
1.15494	0.755	324.52	
1.27696	0.755	324.525	
1.42212	0.755	324.53	
1.298	0.755	324.535	
1.19071	0.755	324.54	
1.3569	0.755	324.545	
1.52309	0.755	324.55	
1.38635	0.755	324.555	
1.21385	0.755	324.56	
1.33586	0.755	324.565	
1.44526	0.755	324.57	
1.33376	0.755	324.575	
1.20964	0.755	324.58	
1.37794	0.755	324.585	
1.53572	0.755	324.59	
1.4137	0.755	324.595	
1.25382	0.755	324.6	
1.31903	0.754	324.605	
1.39056	0.754	324.61	
1.23068	0.754	324.615	
1.11287	0.754	324.62	
1.32534	0.754	324.625	
1.52099	0.754	324.63	
1.39687	0.754	324.635	
1.28748	0.754	324.64	
1.4116	0.754	324.645	
1.50837	0.754	324.65	
1.33797	0.754	324.655	
1.1844	0.754	324.66	
1.34217	0.754	324.665	
1.45998	0.754	324.67	
1.33586	0.754	324.675	
1.21806	0.754	324.68	
1.38215	0.754	324.685	
1.47471	0.754	324.69	
1.31062	0.754	324.695	
1.18019	0.754	324.7	
1.33166	0.753	324.705	
1.4137	0.753	324.71	
1.22437	0.753	324.715	
1.13811	0.753	324.72	
1.38004	0.753	324.725	
1.56517	0.753	324.73	
1.40949	0.753	324.735	
1.27065	0.753	324.74	
1.42843	0.753	324.745	
1.51889	0.753	324.75	
1.30852	0.753	324.755	
1.11077	0.753	324.76	
1.26434	0.753	324.765	
1.4137	0.753	324.77	
1.28117	0.753	324.775	
1.18229	0.753	324.78	
1.37373	0.753	324.785	
1.51678	0.753	324.79	
1.34428	0.753	324.795	
1.20964	0.753	324.8	
1.33586	0.752	324.805	
1.42422	0.752	324.81	
1.2433	0.752	324.815	
1.15074	0.752	324.82	
1.39898	0.752	324.825	
1.57148	0.752	324.83	
1.39056	0.752	324.835	
1.23068	0.752	324.84	
1.36321	0.752	324.845	
1.4158	0.752	324.85	
1.20333	0.752	324.855	
1.05817	0.752	324.86	
1.28958	0.752	324.865	
1.45367	0.752	324.87	
1.33586	0.752	324.875	
1.2433	0.752	324.88	
1.40949	0.752	324.885	
1.49995	0.752	324.89	
1.28117	0.752	324.895	
1.1318	0.752	324.9	
1.32745	0.751	324.905	
1.45998	0.751	324.91	
1.29379	0.751	324.915	
1.1844	0.751	324.92	
1.39687	0.751	324.925	
1.48733	0.751	324.93	
1.26223	0.751	324.935	
1.08973	0.751	324.94	
1.27696	0.751	324.945	
1.44315	0.751	324.95	
1.28958	0.751	324.955	
1.19491	0.751	324.96	
1.38215	0.751	324.965	
1.53572	0.751	324.97	
1.33166	0.751	324.975	
1.16336	0.751	324.98	
1.31272	0.751	324.985	
1.46629	0.751	324.99	
1.33166	0.751	324.995	
1.20964	0.751	325	
1.39898	0.75	325.005	
1.50837	0.75	325.01	
1.28748	0.75	325.015	
1.10866	0.75	325.02	
1.28958	0.75	325.025	
1.42001	0.75	325.03	
1.23488	0.75	325.035	
1.13391	0.75	325.04	
1.3569	0.75	325.045	
1.51047	0.75	325.05	
1.34428	0.75	325.055	
1.22226	0.75	325.06	
1.40529	0.75	325.065	
1.49575	0.75	325.07	
1.27906	0.75	325.075	
1.11077	0.75	325.08	
1.28958	0.75	325.085	
1.42632	0.75	325.09	
1.27486	0.75	325.095	
1.15915	0.75	325.1	
1.36742	0.749	325.105	
1.50416	0.749	325.11	
1.31062	0.749	325.115	
1.14442	0.749	325.12	
1.32745	0.749	325.125	
1.45998	0.749	325.13	
1.28958	0.749	325.135	
1.15284	0.749	325.14	
1.33166	0.749	325.145	
1.49785	0.749	325.15	
1.34007	0.749	325.155	
1.19702	0.749	325.16	
1.359	0.749	325.165	
1.46209	0.749	325.17	
1.26434	0.749	325.175	
1.11287	0.749	325.18	
1.28117	0.749	325.185	
1.4684	0.749	325.19	
1.32534	0.749	325.195	
1.20964	0.749	325.2	
1.38004	0.748	325.205	
1.49154	0.748	325.21	
1.24751	0.748	325.215	
1.06659	0.748	325.22	
1.21806	0.748	325.225	
1.4137	0.748	325.23	
1.28537	0.748	325.235	
1.18019	0.748	325.24	
1.36952	0.748	325.245	
1.52099	0.748	325.25	
1.34428	0.748	325.255	
1.16757	0.748	325.26	
1.31903	0.748	325.265	
1.45788	0.748	325.27	
1.30431	0.748	325.275	
1.1886	0.748	325.28	
1.37794	0.748	325.285	
1.47892	0.748	325.29	
1.28958	0.748	325.295	
1.12128	0.748	325.3	
1.23909	0.747	325.305	
1.3548	0.747	325.31	
1.15915	0.747	325.315	
1.02872	0.747	325.32	
1.29379	0.747	325.325	
1.47471	0.747	325.33	
1.29589	0.747	325.335	
1.14022	0.747	325.34	
1.31483	0.747	325.345	
1.48523	0.747	325.35	
1.29169	0.747	325.355	
1.13391	0.747	325.36	
1.30641	0.747	325.365	
1.46629	0.747	325.37	
1.32534	0.747	325.375	
1.19702	0.747	325.38	
1.36952	0.747	325.385	
1.51468	0.747	325.39	
1.32534	0.747	325.395	
1.14653	0.747	325.4	
1.28958	0.746	325.405	
1.40318	0.746	325.41	
1.17598	0.746	325.415	
1.03924	0.746	325.42	
1.27275	0.746	325.425	
1.45788	0.746	325.43	
1.3022	0.746	325.435	
1.1297	0.746	325.44	
1.31903	0.746	325.445	
1.4684	0.746	325.45	
1.28327	0.746	325.455	
1.11077	0.746	325.46	
1.28748	0.746	325.465	
1.44105	0.746	325.47	
1.30431	0.746	325.475	
1.1844	0.746	325.48	
1.38425	0.746	325.485	
1.51889	0.746	325.49	
1.32324	0.746	325.495	
1.11287	0.746	325.5	
1.22857	0.745	325.505	
1.34007	0.745	325.51	
1.16336	0.745	325.515	
1.03924	0.745	325.52	
1.27906	0.745	325.525	
1.48102	0.745	325.53	
1.32324	0.745	325.535	
1.14022	0.745	325.54	
1.29379	0.745	325.545	
1.43684	0.745	325.55	
1.27906	0.745	325.555	
1.14442	0.745	325.56	
1.33797	0.745	325.565	
1.50837	0.745	325.57	
1.34638	0.745	325.575	
1.16336	0.745	325.58	
1.28537	0.745	325.585	
1.38635	0.745	325.59	
1.23909	0.745	325.595	
1.09183	0.745	325.6	
1.27275	0.744	325.605	
1.42632	0.744	325.61	
1.25803	0.744	325.615	
1.10235	0.744	325.62	
1.3001	0.744	325.625	
1.43684	0.744	325.63	
1.25171	0.744	325.635	
1.10235	0.744	325.64	
1.31062	0.744	325.645	
1.47892	0.744	325.65	
1.32324	0.744	325.655	
1.15705	0.744	325.66	
1.29589	0.744	325.665	
1.40949	0.744	325.67	
1.21385	0.744	325.675	
1.08342	0.744	325.68	
1.23909	0.744	325.685	
1.39898	0.744	325.69	
1.27486	0.744	325.695	
1.14442	0.744	325.7	
1.29379	0.743	325.705	
1.40318	0.743	325.71	
1.19912	0.743	325.715	
1.06238	0.743	325.72	
1.26013	0.743	325.725	
1.40529	0.743	325.73	
1.26434	0.743	325.735	
1.1297	0.743	325.74	
1.32955	0.743	325.745	
1.4684	0.743	325.75	
1.30641	0.743	325.755	
1.17177	0.743	325.76	
1.31903	0.743	325.765	
1.43053	0.743	325.77	
1.26854	0.743	325.775	
1.1276	0.743	325.78	
1.28327	0.743	325.785	
1.4158	0.743	325.79	
1.28117	0.743	325.795	
1.14863	0.743	325.8	
1.27275	0.742	325.805	
1.36742	0.742	325.81	
1.16336	0.742	325.815	
1.02662	0.742	325.82	
1.22437	0.742	325.825	
1.38215	0.742	325.83	
1.2454	0.742	325.835	
1.14232	0.742	325.84	
1.3548	0.742	325.845	
1.48523	0.742	325.85	
1.28748	0.742	325.855	
1.16967	0.742	325.86	
1.33166	0.742	325.865	
1.43263	0.742	325.87	
1.23909	0.742	325.875	
1.11077	0.742	325.88	
1.28327	0.742	325.885	
1.41791	0.742	325.89	
1.24751	0.742	325.895	
1.10235	0.742	325.9	
1.2412	0.741	325.905	
1.33376	0.741	325.91	
1.13391	0.741	325.915	
1.01189	0.741	325.92	
1.27696	0.741	325.925	
1.49154	0.741	325.93	
1.33376	0.741	325.935	
1.19281	0.741	325.94	
1.35269	0.741	325.945	
1.46419	0.741	325.95	
1.22647	0.741	325.955	
1.04765	0.741	325.96	
1.2412	0.741	325.965	
1.4116	0.741	325.97	
1.28537	0.741	325.975	
1.17388	0.741	325.98	
1.31903	0.741	325.985	
1.42422	0.741	325.99	
1.21595	0.741	325.995	
1.03713	0.741	326	
1.17808	0.74	326.005	
1.30641	0.74	326.01	
1.1297	0.74	326.015	
1.05396	0.74	326.02	
1.31062	0.74	326.025	
1.49785	0.74	326.03	
1.28748	0.74	326.035	
1.1318	0.74	326.04	
1.31062	0.74	326.045	
1.43474	0.74	326.05	
1.23068	0.74	326.055	
1.09814	0.74	326.06	
1.298	0.74	326.065	
1.45157	0.74	326.07	
1.29589	0.74	326.075	
1.14232	0.74	326.08	
1.30852	0.74	326.085	
1.40739	0.74	326.09	
1.19702	0.74	326.095	
1.0182	0.74	326.1	
1.16967	0.739	326.105	
1.32114	0.739	326.11	
1.15284	0.739	326.115	
1.05817	0.739	326.12	
1.30641	0.739	326.125	
1.48523	0.739	326.13	
1.30431	0.739	326.135	
1.1297	0.739	326.14	
1.28537	0.739	326.145	
1.40949	0.739	326.15	
1.20754	0.739	326.155	
1.075	0.739	326.16	
1.26434	0.739	326.165	
1.42212	0.739	326.17	
1.24751	0.739	326.175	
1.06869	0.739	326.18	
1.23488	0.739	326.185	
1.37163	0.739	326.19	
1.16125	0.739	326.195	
1.00979	0.739	326.2	
1.17177	0.738	326.205	
1.37163	0.738	326.21	
1.23068	0.738	326.215	
1.10866	0.738	326.22	
1.32534	0.738	326.225	
1.46209	0.738	326.23	
1.2454	0.738	326.235	
1.03503	0.738	326.24	
1.1844	0.738	326.245	
1.34428	0.738	326.25	
1.23068	0.738	326.255	
1.14653	0.738	326.26	
1.32534	0.738	326.265	
1.44946	0.738	326.27	
1.23909	0.738	326.275	
1.02662	0.738	326.28	
1.16125	0.738	326.285	
1.298	0.738	326.29	
1.16967	0.738	326.295	
1.07921	0.738	326.3	
1.31272	0.737	326.305	
1.46629	0.737	326.31	
1.26013	0.737	326.315	
1.06028	0.737	326.32	
1.20543	0.737	326.325	
1.31272	0.737	326.33	
1.13811	0.737	326.335	
1.05186	0.737	326.34	
1.298	0.737	326.345	
1.47892	0.737	326.35	
1.33586	0.737	326.355	
1.16757	0.737	326.36	
1.27486	0.737	326.365	
1.35059	0.737	326.37	
1.13391	0.737	326.375	
0.978231	0.737	326.38	
1.16336	0.737	326.385	
1.3548	0.737	326.39	
1.24751	0.737	326.395	
1.12549	0.737	326.4	
1.3001	0.736	326.405	
1.41791	0.736	326.41	
1.1886	0.736	326.415	
0.997164	0.736	326.42	
1.15915	0.736	326.425	
1.34849	0.736	326.43	
1.19702	0.736	326.435	
1.08552	0.736	326.44	
1.298	0.736	326.445	
1.48312	0.736	326.45	
1.31272	0.736	326.455	
1.1297	0.736	326.46	
1.23068	0.736	326.465	
1.34638	0.736	326.47	
1.1844	0.736	326.475	
1.03503	0.736	326.48	
1.17388	0.736	326.485	
1.34217	0.736	326.49	
1.23488	0.736	326.495	
1.10866	0.736	326.5	
1.26223	0.735	326.505	
1.38215	0.735	326.51	
1.18019	0.735	326.515	
1.00979	0.735	326.52	
1.20123	0.735	326.525	
1.36952	0.735	326.53	
1.23068	0.735	326.535	
1.11077	0.735	326.54	
1.32324	0.735	326.545	
1.50206	0.735	326.55	
1.30852	0.735	326.555	
1.08973	0.735	326.56	
1.1865	0.735	326.565	
1.28537	0.735	326.57	
1.12128	0.735	326.575	
0.999268	0.735	326.58	
1.20333	0.735	326.585	
1.38004	0.735	326.59	
1.28537	0.735	326.595	
1.15284	0.735	326.6	
1.26434	0.734	326.605	
1.32955	0.734	326.61	
1.11497	0.734	326.615	
0.952986	0.734	326.62	
1.15915	0.734	326.625	
1.36532	0.734	326.63	
1.25382	0.734	326.635	
1.14653	0.734	326.64	
1.31903	0.734	326.645	
1.42422	0.734	326.65	
1.19912	0.734	326.655	
1.02662	0.734	326.66	
1.17598	0.734	326.665	
1.33166	0.734	326.67	
1.19912	0.734	326.675	
1.06659	0.734	326.68	
1.25171	0.734	326.685	
1.38846	0.734	326.69	
1.20754	0.734	326.695	
1.04976	0.734	326.7	
1.19281	0.733	326.705	
1.30641	0.733	326.71	
1.11918	0.733	326.715	
1.00137	0.733	326.72	
1.22437	0.733	326.725	
1.39266	0.733	326.73	
1.22647	0.733	326.735	
1.08552	0.733	326.74	
1.26013	0.733	326.745	
1.37583	0.733	326.75	
1.15284	0.733	326.755	
1.00558	0.733	326.76	
1.19071	0.733	326.765	
1.33797	0.733	326.77	
1.19281	0.733	326.775	
1.07079	0.733	326.78	
1.25171	0.733	326.785	
1.36952	0.733	326.79	
1.18229	0.733	326.795	
1.03082	0.733	326.8	
1.19491	0.732	326.805	
1.3022	0.732	326.81	
1.11287	0.732	326.815	
1.02872	0.732	326.82	
1.26223	0.732	326.825	
1.43684	0.732	326.83	
1.23699	0.732	326.835	
1.07921	0.732	326.84	
1.24751	0.732	326.845	
1.35269	0.732	326.85	
1.14232	0.732	326.855	
0.980334	0.732	326.86	
1.19281	0.732	326.865	
1.36321	0.732	326.87	
1.23278	0.732	326.875	
1.11497	0.732	326.88	
1.27696	0.732	326.885	
1.37794	0.732	326.89	
1.15705	0.732	326.895	
0.984542	0.732	326.9	
1.16336	0.731	326.905	
1.31903	0.731	326.91	
1.15284	0.731	326.915	
1.06238	0.731	326.92	
1.30852	0.731	326.925	
1.43474	0.731	326.93	
1.20964	0.731	326.935	
0.992957	0.731	326.94	
1.15915	0.731	326.945	
1.30852	0.731	326.95	
1.15705	0.731	326.955	
1.04345	0.731	326.96	
1.23699	0.731	326.965	
1.38425	0.731	326.97	
1.21806	0.731	326.975	
1.04555	0.731	326.98	
1.17808	0.731	326.985	
1.30641	0.731	326.99	
1.15284	0.731	326.995	
1.06869	0.731	327	
1.22647	0.73	327.005	
1.34849	0.73	327.01	
1.14863	0.73	327.015	
1.0161	0.73	327.02	
1.20123	0.73	327.025	
1.32534	0.73	327.03	
1.13601	0.73	327.035	
1.01399	0.73	327.04	
1.23068	0.73	327.045	
1.38846	0.73	327.05	
1.20123	0.73	327.055	
1.06448	0.73	327.06	
1.21806	0.73	327.065	
1.31903	0.73	327.07	
1.14232	0.73	327.075	
1.01399	0.73	327.08	
1.17808	0.73	327.085	
1.32955	0.73	327.09	
1.1844	0.73	327.095	
1.05186	0.73	327.1	
1.21385	0.729	327.105	
1.298	0.729	327.11	
1.09394	0.729	327.115	
0.950882	0.729	327.12	
1.16336	0.729	327.125	
1.33376	0.729	327.13	
1.16336	0.729	327.135	
1.04765	0.729	327.14	
1.23699	0.729	327.145	
1.36742	0.729	327.15	
1.15284	0.729	327.155	
0.980334	0.729	327.16	
1.14022	0.729	327.165	
1.28327	0.729	327.17	
1.13601	0.729	327.175	
1.02241	0.729	327.18	
1.20964	0.729	327.185	
1.36321	0.729	327.19	
1.20123	0.729	327.195	
1.05396	0.729	327.2	
1.19912	0.728	327.205	
1.30431	0.728	327.21	
1.07711	0.728	327.215	
0.923534	0.728	327.22	
1.15705	0.728	327.225	
1.32745	0.728	327.23	
1.15494	0.728	327.235	
1.02241	0.728	327.24	
1.22226	0.728	327.245	
1.37373	0.728	327.25	
1.16757	0.728	327.255	
1.00348	0.728	327.26	
1.17388	0.728	327.265	
1.32114	0.728	327.27	
1.1865	0.728	327.275	
1.04976	0.728	327.28	
1.22857	0.728	327.285	
1.37583	0.728	327.29	
1.19281	0.728	327.295	
1.00348	0.728	327.3	
1.12339	0.727	327.305	
1.26644	0.727	327.31	
1.06448	0.727	327.315	
0.961401	0.727	327.32	
1.1886	0.727	327.325	
1.40108	0.727	327.33	
1.21806	0.727	327.335	
1.03503	0.727	327.34	
1.17598	0.727	327.345	
1.31483	0.727	327.35	
1.1276	0.727	327.355	
0.974023	0.727	327.36	
1.1865	0.727	327.365	
1.37794	0.727	327.37	
1.23068	0.727	327.375	
1.06448	0.727	327.38	
1.20754	0.727	327.385	
1.34217	0.727	327.39	
1.15494	0.727	327.395	
0.963505	0.727	327.4	
1.10866	0.726	327.405	
1.28748	0.726	327.41	
1.11918	0.726	327.415	
0.959297	0.726	327.42	
1.16757	0.726	327.425	
1.3569	0.726	327.43	
1.19071	0.726	327.435	
0.995061	0.726	327.44	
1.14232	0.726	327.445	
1.29589	0.726	327.45	
1.1318	0.726	327.455	
0.990853	0.726	327.46	
1.1865	0.726	327.465	
1.38215	0.726	327.47	
1.25171	0.726	327.475	
1.07921	0.726	327.48	
1.20543	0.726	327.485	
1.31272	0.726	327.49	
1.1318	0.726	327.495	
0.950882	0.726	327.5	
1.09604	0.725	327.505	
1.2454	0.725	327.51	
1.11287	0.725	327.515	
0.984542	0.725	327.52	
1.1865	0.725	327.525	
1.36321	0.725	327.53	
1.19491	0.725	327.535	
1.0182	0.725	327.54	
1.15915	0.725	327.545	
1.29169	0.725	327.55	
1.15494	0.725	327.555	
1.02241	0.725	327.56	
1.20964	0.725	327.565	
1.37583	0.725	327.57	
1.23699	0.725	327.575	
1.07711	0.725	327.58	
1.17598	0.725	327.585	
1.25171	0.725	327.59	
1.05607	0.725	327.595	
0.9046	0.725	327.6	
1.11287	0.724	327.605	
1.26223	0.724	327.61	
1.1318	0.724	327.615	
1.05186	0.724	327.62	
1.22857	0.724	327.625	
1.31903	0.724	327.63	
1.11077	0.724	327.635	
0.948779	0.724	327.64	
1.12128	0.724	327.645	
1.27275	0.724	327.65	
1.16967	0.724	327.655	
1.06448	0.724	327.66	
1.23909	0.724	327.665	
1.33586	0.724	327.67	
1.14232	0.724	327.675	
0.952986	0.724	327.68	
1.09814	0.724	327.685	
1.24751	0.724	327.69	
1.14442	0.724	327.695	
1.03503	0.724	327.7	
1.19912	0.723	327.705	
1.32324	0.723	327.71	
1.1297	0.723	327.715	
0.950882	0.723	327.72	
1.08131	0.723	327.725	
1.22857	0.723	327.73	
1.04345	0.723	327.735	
0.965608	0.723	327.74	
1.17598	0.723	327.745	
1.37163	0.723	327.75	
1.21806	0.723	327.755	
1.06869	0.723	327.76	
1.1844	0.723	327.765	
1.27906	0.723	327.77	
1.07711	0.723	327.775	
0.934053	0.723	327.78	
1.10235	0.723	327.785	
1.29379	0.723	327.79	
1.17598	0.723	327.795	
1.05186	0.723	327.8	
1.17177	0.722	327.805	
1.26013	0.722	327.81	
1.04345	0.722	327.815	
0.889874	0.722	327.82	
1.05817	0.722	327.825	
1.23699	0.722	327.83	
1.11918	0.722	327.835	
1.02031	0.722	327.84	
1.21806	0.722	327.845	
1.38635	0.722	327.85	
1.23909	0.722	327.855	
1.07079	0.722	327.86	
1.17177	0.722	327.865	
1.26644	0.722	327.87	
1.09183	0.722	327.875	
0.965608	0.722	327.88	
1.10866	0.722	327.885	
1.25592	0.722	327.89	
1.15074	0.722	327.895	
1.02872	0.722	327.9	
1.14232	0.721	327.905	
1.23278	0.721	327.91	
1.02872	0.721	327.915	
0.885667	0.721	327.92	
1.10445	0.721	327.925	
1.27065	0.721	327.93	
1.1297	0.721	327.935	
1.04765	0.721	327.94	
1.25803	0.721	327.945	
1.37794	0.721	327.95	
1.16125	0.721	327.955	
0.999268	0.721	327.96	
1.12549	0.721	327.965	
1.25171	0.721	327.97	
1.09394	0.721	327.975	
0.965608	0.721	327.98	
1.14653	0.721	327.985	
1.29379	0.721	327.99	
1.10656	0.721	327.995	
0.952986	0.721	328	
1.08973	0.72	328.005	
1.20754	0.72	328.01	
1.03082	0.72	328.015	
0.908808	0.72	328.02	
1.16336	0.72	328.025	
1.31272	0.72	328.03	
1.12128	0.72	328.035	
0.961401	0.72	328.04	
1.17808	0.72	328.045	
1.31062	0.72	328.05	
1.1318	0.72	328.055	
0.986646	0.72	328.06	
1.18229	0.72	328.065	
1.32114	0.72	328.07	
1.11918	0.72	328.075	
0.950882	0.72	328.08	
1.13391	0.72	328.085	
1.26854	0.72	328.09	
1.07711	0.72	328.095	
0.923534	0.72	328.1	
1.12128	0.719	328.105	
1.26223	0.719	328.11	
1.07079	0.719	328.115	
0.917223	0.719	328.12	
1.12339	0.719	328.125	
1.298	0.719	328.13	
1.09814	0.719	328.135	
0.931949	0.719	328.14	
1.13391	0.719	328.145	
1.298	0.719	328.15	
1.12549	0.719	328.155	
0.995061	0.719	328.16	
1.19702	0.719	328.165	
1.3548	0.719	328.17	
1.16125	0.719	328.175	
0.97192	0.719	328.18	
1.12339	0.719	328.185	
1.26013	0.719	328.19	
1.06448	0.719	328.195	
0.915119	0.719	328.2	
1.08131	0.718	328.205	
1.25171	0.718	328.21	
1.06238	0.718	328.215	
0.908808	0.718	328.22	
1.14863	0.718	328.225	
1.34849	0.718	328.23	
1.16336	0.718	328.235	
1.00137	0.718	328.24	
1.1886	0.718	328.245	
1.33376	0.718	328.25	
1.16757	0.718	328.255	
1.0182	0.718	328.26	
1.16757	0.718	328.265	
1.31903	0.718	328.27	
1.1318	0.718	328.275	
0.957194	0.718	328.28	
1.08762	0.718	328.285	
1.20964	0.718	328.29	
1.04555	0.718	328.295	
0.936156	0.718	328.3	
1.12128	0.717	328.305	
1.25382	0.717	328.31	
1.06238	0.717	328.315	
0.917223	0.717	328.32	
1.08973	0.717	328.325	
1.24961	0.717	328.33	
1.09604	0.717	328.335	
0.967712	0.717	328.34	
1.16967	0.717	328.345	
1.34849	0.717	328.35	
1.16125	0.717	328.355	
0.986646	0.717	328.36	
1.11708	0.717	328.365	
1.24961	0.717	328.37	
1.07079	0.717	328.375	
0.923534	0.717	328.38	
1.10866	0.717	328.385	
1.26434	0.717	328.39	
1.12128	0.717	328.395	
0.97192	0.717	328.4	
1.09604	0.716	328.405	
1.21385	0.716	328.41	
1.02031	0.716	328.415	
0.858319	0.716	328.42	
1.07079	0.716	328.425	
1.27696	0.716	328.43	
1.14863	0.716	328.435	
1.01399	0.716	328.44	
1.22226	0.716	328.445	
1.36532	0.716	328.45	
1.17388	0.716	328.455	
1.00348	0.716	328.46	
1.12128	0.716	328.465	
1.23909	0.716	328.47	
1.05607	0.716	328.475	
0.906704	0.716	328.48	
1.06659	0.716	328.485	
1.2454	0.716	328.49	
1.10445	0.716	328.495	
0.969816	0.716	328.5	
1.11918	0.715	328.505	
1.21385	0.715	328.51	
0.978231	0.715	328.515	
0.843593	0.715	328.52	
1.07079	0.715	328.525	
1.31693	0.715	328.53	
1.16967	0.715	328.535	
1.04765	0.715	328.54	
1.22857	0.715	328.545	
1.38635	0.715	328.55	
1.18229	0.715	328.555	
0.95509	0.715	328.56	
1.07711	0.715	328.565	
1.22226	0.715	328.57	
1.04976	0.715	328.575	
0.9046	0.715	328.58	
1.06028	0.715	328.585	
1.2433	0.715	328.59	
1.13601	0.715	328.595	
0.97192	0.715	328.6	
1.08552	0.714	328.605	
1.19071	0.714	328.61	
0.995061	0.714	328.615	
0.843593	0.714	328.62	
1.08762	0.714	328.625	
1.31062	0.714	328.63	
1.1844	0.714	328.635	
1.03503	0.714	328.64	
1.18019	0.714	328.645	
1.31062	0.714	328.65	
1.0729	0.714	328.655	
0.877252	0.714	328.66	
1.0182	0.714	328.665	
1.19912	0.714	328.67	
1.05607	0.714	328.675	
0.940364	0.714	328.68	
1.11497	0.714	328.685	
1.28117	0.714	328.69	
1.10866	0.714	328.695	
0.948779	0.714	328.7	
1.06659	0.713	328.705	
1.20543	0.713	328.71	
1.02451	0.713	328.715	
0.898289	0.713	328.72	
1.1318	0.713	328.725	
1.32534	0.713	328.73	
1.14653	0.713	328.735	
0.963505	0.713	328.74	
1.10445	0.713	328.745	
1.20333	0.713	328.75	
1.0182	0.713	328.755	
0.868837	0.713	328.76	
1.0729	0.713	328.765	
1.23488	0.713	328.77	
1.12339	0.713	328.775	
1.02031	0.713	328.78	
1.15494	0.713	328.785	
1.24961	0.713	328.79	
1.02031	0.713	328.795	
0.849904	0.713	328.8	
1.01399	0.712	328.805	
1.16125	0.712	328.81	
1.00348	0.712	328.815	
0.917223	0.712	328.82	
1.15915	0.712	328.825	
1.31272	0.712	328.83	
1.09814	0.712	328.835	
0.896186	0.712	328.84	
1.04976	0.712	328.845	
1.19281	0.712	328.85	
1.02662	0.712	328.855	
0.923534	0.712	328.86	
1.16336	0.712	328.865	
1.33166	0.712	328.87	
1.16967	0.712	328.875	
0.965608	0.712	328.88	
1.08342	0.712	328.885	
1.15284	0.712	328.89	
0.93826	0.712	328.895	
0.812037	0.712	328.9	
1.00979	0.711	328.905	
1.20964	0.711	328.91	
1.07079	0.711	328.915	
0.969816	0.711	328.92	
1.1844	0.711	328.925	
1.33376	0.711	328.93	
1.10445	0.711	328.935	
0.9046	0.711	328.94	
1.08131	0.711	328.945	
1.27275	0.711	328.95	
1.12128	0.711	328.955	
